"","ID","Time","DV","Treatment","Model"
"1821",21,0,415.2,0,0
"1822",21,1,413.2,0,0
"1823",21,2,390.3,0,0
"1824",21,3,418.6,0,0
"1825",21,4,416.8,0,0
"1826",21,5,398.6,0,0
"1827",21,6,410.3,0,0
"1828",21,7,411.3,0,0
"1829",21,8,415.5,0,0
"1830",21,9,443.1,0,0
"1831",21,10,477.8,0,0
"1832",21,11,466.6,0,0
"1833",21,12,423.2,0,0
"1834",21,13,481.8,0,0
"1835",21,14,440,0,0
"1836",21,15,493.3,0,0
"1837",21,16,463.4,0,0
"1838",21,17,447.4,0,0
"1839",21,18,471.3,0,0
"1840",21,19,479.2,0,0
"1841",21,20,475,0,0
"1842",21,21,471.4,0,0
"1843",21,22,505.1,0,0
"1844",21,23,509.3,0,0
"1845",21,24,486.3,0,0
"1846",21,25,512.7,0,0
"1847",21,26,498.4,0,0
"1848",21,27,578.2,0,0
"1849",21,28,493.2,0,0
"1850",21,29,464,0,0
"1851",21,30,491.1,0,0
"1852",21,31,520.9,0,0
"1853",21,32,504.9,0,0
"1854",21,33,514.2,0,0
"1855",21,34,510.1,0,0
"1856",21,35,528.5,0,0
"1857",21,36,503.1,0,0
"1858",21,37,524.1,0,0
"1859",21,38,557.3,0,0
"1860",21,39,525.3,0,0
"1861",21,40,546.2,0,0
"1862",21,41,512.5,0,0
"1863",21,42,529.9,0,0
"1864",21,43,550.3,0,0
"1865",21,44,543.1,0,0
"1866",21,45,539.3,0,0
"1867",21,46,565.3,0,0
"1868",21,47,544.6,0,0
"1869",21,48,592.9,0,0
"1870",21,49,568.9,0,0
"1871",21,50,576.1,0,0
"1872",21,51,595,0,0
"1873",21,52,581.7,0,0
"1874",21,53,561.9,0,0
"1875",21,54,565.5,0,0
"1876",21,55,601.3,0,0
"1877",21,56,563.5,0,0
"1878",21,57,602.9,0,0
"1879",21,58,604.6,0,0
"1880",21,59,610.7,0,0
"1881",21,60,597.7,0,0
"1882",21,61,648.4,0,0
"1883",21,62,633.6,0,0
"1884",21,63,625.6,0,0
"1885",21,64,667.4,0,0
"1886",21,65,609.4,0,0
"1887",21,66,649.4,0,0
"1888",21,67,647.8,0,0
"1889",21,68,600.9,0,0
"1890",21,69,612.4,0,0
"1891",21,70,624.1,0,0
"1892",21,71,642.6,0,0
"1893",21,72,613.4,0,0
"1894",21,73,657.1,0,0
"1895",21,74,684.2,0,0
"1896",21,75,637.3,0,0
"1897",21,76,621.7,0,0
"1898",21,77,718.1,0,0
"1899",21,78,680.7,0,0
"1900",21,79,667.5,0,0
"1901",21,80,704.4,0,0
"1902",21,81,644,0,0
"1903",21,82,664,0,0
"1904",21,83,671.9,0,0
"1905",21,84,753.2,0,0
"1906",21,85,653.3,0,0
"1907",21,86,690.9,0,0
"1908",21,87,741,0,0
"1909",21,88,709.5,0,0
"1910",21,89,690,0,0
"1911",21,90,711.6,0,0
"1912",22,0,454,0,0
"1913",22,1,493.2,0,0
"1914",22,2,482.6,0,0
"1915",22,3,497.3,0,0
"1916",22,4,496.6,0,0
"1917",22,5,489.2,0,0
"1918",22,6,510.4,0,0
"1919",22,7,497.9,0,0
"1920",22,8,529.9,0,0
"1921",22,9,516.6,0,0
"1922",22,10,502.2,0,0
"1923",22,11,505,0,0
"1924",22,12,521.1,0,0
"1925",22,13,497.8,0,0
"1926",22,14,497.3,0,0
"1927",22,15,515.8,0,0
"1928",22,16,496.6,0,0
"1929",22,17,556.7,0,0
"1930",22,18,548.2,0,0
"1931",22,19,553.2,0,0
"1932",22,20,545.4,0,0
"1933",22,21,526.2,0,0
"1934",22,22,543.2,0,0
"1935",22,23,544,0,0
"1936",22,24,551.8,0,0
"1937",22,25,565.5,0,0
"1938",22,26,588.7,0,0
"1939",22,27,597.4,0,0
"1940",22,28,608.2,0,0
"1941",22,29,557.1,0,0
"1942",22,30,576.8,0,0
"1943",22,31,591.3,0,0
"1944",22,32,590.5,0,0
"1945",22,33,673.9,0,0
"1946",22,34,608.6,0,0
"1947",22,35,632.6,0,0
"1948",22,36,662.3,0,0
"1949",22,37,594,0,0
"1950",22,38,639.9,0,0
"1951",22,39,637.6,0,0
"1952",22,40,639.8,0,0
"1953",22,41,625.8,0,0
"1954",22,42,634,0,0
"1955",22,43,624.2,0,0
"1956",22,44,738.1,0,0
"1957",22,45,630.3,0,0
"1958",22,46,648.9,0,0
"1959",22,47,676.6,0,0
"1960",22,48,650.9,0,0
"1961",22,49,675.1,0,0
"1962",22,50,708.7,0,0
"1963",22,51,695.6,0,0
"1964",22,52,712.7,0,0
"1965",22,53,722.9,0,0
"1966",22,54,686,0,0
"1967",22,55,672.1,0,0
"1968",22,56,654.9,0,0
"1969",22,57,666.4,0,0
"1970",22,58,717.3,0,0
"1971",22,59,706.4,0,0
"1972",22,60,794.7,0,0
"1973",22,61,754.3,0,0
"1974",22,62,720.8,0,0
"1975",22,63,795.2,0,0
"1976",22,64,755.3,0,0
"1977",22,65,684.4,0,0
"1978",22,66,741.1,0,0
"1979",22,67,795,0,0
"1980",22,68,763.2,0,0
"1981",22,69,772.9,0,0
"1982",22,70,814.3,0,0
"1983",22,71,808.5,0,0
"1984",22,72,784.1,0,0
"1985",22,73,798.3,0,0
"1986",22,74,794.2,0,0
"1987",22,75,839.8,0,0
"1988",22,76,857.1,0,0
"1989",22,77,830.7,0,0
"1990",22,78,811.4,0,0
"1991",22,79,818.3,0,0
"1992",22,80,806.2,0,0
"1993",22,81,904.3,0,0
"1994",22,82,826.9,0,0
"1995",22,83,850.5,0,0
"1996",22,84,910.7,0,0
"1997",22,85,962.2,0,0
"1998",22,86,840.7,0,0
"1999",22,87,939.4,0,0
"2000",22,88,968.4,0,0
"2001",22,89,912.1,0,0
"2002",22,90,953.1,0,0
"2003",23,0,559.2,0,0
"2004",23,1,535.2,0,0
"2005",23,2,496.8,0,0
"2006",23,3,506.5,0,0
"2007",23,4,535.7,0,0
"2008",23,5,569.4,0,0
"2009",23,6,561.9,0,0
"2010",23,7,527.5,0,0
"2011",23,8,548.9,0,0
"2012",23,9,558.1,0,0
"2013",23,10,527.2,0,0
"2014",23,11,580.2,0,0
"2015",23,12,590.5,0,0
"2016",23,13,567.5,0,0
"2017",23,14,587.2,0,0
"2018",23,15,589.4,0,0
"2019",23,16,576.2,0,0
"2020",23,17,560.6,0,0
"2021",23,18,562.5,0,0
"2022",23,19,591.3,0,0
"2023",23,20,586,0,0
"2024",23,21,621.5,0,0
"2025",23,22,532.2,0,0
"2026",23,23,623.9,0,0
"2027",23,24,607.9,0,0
"2028",23,25,592.8,0,0
"2029",23,26,619.8,0,0
"2030",23,27,633.2,0,0
"2031",23,28,633.9,0,0
"2032",23,29,681.6,0,0
"2033",23,30,593.6,0,0
"2034",23,31,606.3,0,0
"2035",23,32,636.1,0,0
"2036",23,33,719,0,0
"2037",23,34,625.7,0,0
"2038",23,35,649.9,0,0
"2039",23,36,672.8,0,0
"2040",23,37,685.8,0,0
"2041",23,38,734.7,0,0
"2042",23,39,653.7,0,0
"2043",23,40,710.8,0,0
"2044",23,41,724.8,0,0
"2045",23,42,673.6,0,0
"2046",23,43,763.4,0,0
"2047",23,44,703,0,0
"2048",23,45,739.6,0,0
"2049",23,46,681.9,0,0
"2050",23,47,720.8,0,0
"2051",23,48,760,0,0
"2052",23,49,762.5,0,0
"2053",23,50,718.6,0,0
"2054",23,51,717.7,0,0
"2055",23,52,765.6,0,0
"2056",23,53,759.6,0,0
"2057",23,54,752.7,0,0
"2058",23,55,731.5,0,0
"2059",23,56,766.1,0,0
"2060",23,57,735.1,0,0
"2061",23,58,750.9,0,0
"2062",23,59,774.7,0,0
"2063",23,60,745.7,0,0
"2064",23,61,748,0,0
"2065",23,62,768.7,0,0
"2066",23,63,873.1,0,0
"2067",23,64,758.6,0,0
"2068",23,65,852.2,0,0
"2069",23,66,836.6,0,0
"2070",23,67,839.2,0,0
"2071",23,68,817,0,0
"2072",23,69,786.8,0,0
"2073",23,70,845.9,0,0
"2074",23,71,870,0,0
"2075",23,72,842.3,0,0
"2076",23,73,904.9,0,0
"2077",23,74,879.9,0,0
"2078",23,75,805.6,0,0
"2079",23,76,847.4,0,0
"2080",23,77,900.4,0,0
"2081",23,78,905.6,0,0
"2082",23,79,927.6,0,0
"2083",23,80,881.2,0,0
"2084",23,81,887.1,0,0
"2085",23,82,962.6,0,0
"2086",23,83,874.6,0,0
"2087",23,84,837,0,0
"2088",23,85,889.7,0,0
"2089",23,86,976.3,0,0
"2090",23,87,960.4,0,0
"2091",23,88,973.6,0,0
"2092",23,89,946.7,0,0
"2093",23,90,914.5,0,0
"2094",24,0,570.8,0,0
"2095",24,1,607.9,0,0
"2096",24,2,599.4,0,0
"2097",24,3,563.2,0,0
"2098",24,4,600.2,0,0
"2099",24,5,591.7,0,0
"2100",24,6,638.8,0,0
"2101",24,7,602.4,0,0
"2102",24,8,648.3,0,0
"2103",24,9,626.2,0,0
"2104",24,10,670.3,0,0
"2105",24,11,685.5,0,0
"2106",24,12,652.6,0,0
"2107",24,13,635.3,0,0
"2108",24,14,691.3,0,0
"2109",24,15,596.9,0,0
"2110",24,16,631.5,0,0
"2111",24,17,618.3,0,0
"2112",24,18,707.8,0,0
"2113",24,19,708.6,0,0
"2114",24,20,708.1,0,0
"2115",24,21,710.8,0,0
"2116",24,22,661.5,0,0
"2117",24,23,726.6,0,0
"2118",24,24,712.1,0,0
"2119",24,25,698.5,0,0
"2120",24,26,635.8,0,0
"2121",24,27,685.1,0,0
"2122",24,28,722,0,0
"2123",24,29,749,0,0
"2124",24,30,713.5,0,0
"2125",24,31,700.1,0,0
"2126",24,32,745.4,0,0
"2127",24,33,676.1,0,0
"2128",24,34,729.4,0,0
"2129",24,35,698.2,0,0
"2130",24,36,748.7,0,0
"2131",24,37,802.2,0,0
"2132",24,38,772.4,0,0
"2133",24,39,758.8,0,0
"2134",24,40,838.3,0,0
"2135",24,41,666.6,0,0
"2136",24,42,824,0,0
"2137",24,43,760.4,0,0
"2138",24,44,760.2,0,0
"2139",24,45,819.2,0,0
"2140",24,46,737.6,0,0
"2141",24,47,788,0,0
"2142",24,48,784.4,0,0
"2143",24,49,813.1,0,0
"2144",24,50,761.8,0,0
"2145",24,51,861.1,0,0
"2146",24,52,826.3,0,0
"2147",24,53,795.4,0,0
"2148",24,54,788.2,0,0
"2149",24,55,800,0,0
"2150",24,56,839.8,0,0
"2151",24,57,835.3,0,0
"2152",24,58,836.8,0,0
"2153",24,59,858.2,0,0
"2154",24,60,854.1,0,0
"2155",24,61,842.7,0,0
"2156",24,62,869,0,0
"2157",24,63,811.1,0,0
"2158",24,64,841.4,0,0
"2159",24,65,853,0,0
"2160",24,66,903.7,0,0
"2161",24,67,874.5,0,0
"2162",24,68,934.7,0,0
"2163",24,69,858.1,0,0
"2164",24,70,956.1,0,0
"2165",24,71,869.3,0,0
"2166",24,72,895.5,0,0
"2167",24,73,918.2,0,0
"2168",24,74,982.9,0,0
"2169",24,75,927.6,0,0
"2170",24,76,970,0,0
"2171",24,77,968,0,0
"2172",24,78,938.7,0,0
"2173",24,79,965.9,0,0
"2174",24,80,951.1,0,0
"2175",24,81,968.6,0,0
"2176",24,82,937.4,0,0
"2177",24,83,1091.3,0,0
"2178",24,84,978.9,0,0
"2179",24,85,960.2,0,0
"2180",24,86,985.7,0,0
"2181",24,87,995.5,0,0
"2182",24,88,998,0,0
"2183",24,89,1028.1,0,0
"2184",24,90,1083.1,0,0
"2185",25,0,587.9,0,0
"2186",25,1,631.8,0,0
"2187",25,2,583,0,0
"2188",25,3,606.5,0,0
"2189",25,4,574,0,0
"2190",25,5,578.6,0,0
"2191",25,6,649.2,0,0
"2192",25,7,573.9,0,0
"2193",25,8,630.8,0,0
"2194",25,9,614.9,0,0
"2195",25,10,607.9,0,0
"2196",25,11,645.2,0,0
"2197",25,12,674.6,0,0
"2198",25,13,662.3,0,0
"2199",25,14,647.3,0,0
"2200",25,15,649.9,0,0
"2201",25,16,661.5,0,0
"2202",25,17,660.8,0,0
"2203",25,18,664.9,0,0
"2204",25,19,652.6,0,0
"2205",25,20,684.5,0,0
"2206",25,21,685.6,0,0
"2207",25,22,679.3,0,0
"2208",25,23,711.7,0,0
"2209",25,24,747.6,0,0
"2210",25,25,699.2,0,0
"2211",25,26,671.9,0,0
"2212",25,27,673.2,0,0
"2213",25,28,779.6,0,0
"2214",25,29,649.8,0,0
"2215",25,30,708.5,0,0
"2216",25,31,762.4,0,0
"2217",25,32,718.9,0,0
"2218",25,33,700.6,0,0
"2219",25,34,748.2,0,0
"2220",25,35,714.8,0,0
"2221",25,36,727.8,0,0
"2222",25,37,713.3,0,0
"2223",25,38,730.1,0,0
"2224",25,39,766.5,0,0
"2225",25,40,760.3,0,0
"2226",25,41,755.4,0,0
"2227",25,42,786.5,0,0
"2228",25,43,747.3,0,0
"2229",25,44,844.6,0,0
"2230",25,45,727.8,0,0
"2231",25,46,804.4,0,0
"2232",25,47,767.6,0,0
"2233",25,48,756.5,0,0
"2234",25,49,846.2,0,0
"2235",25,50,844,0,0
"2236",25,51,824.8,0,0
"2237",25,52,841.2,0,0
"2238",25,53,848.1,0,0
"2239",25,54,773,0,0
"2240",25,55,806.3,0,0
"2241",25,56,828.8,0,0
"2242",25,57,880.6,0,0
"2243",25,58,882.3,0,0
"2244",25,59,864.8,0,0
"2245",25,60,921.1,0,0
"2246",25,61,868.1,0,0
"2247",25,62,944.9,0,0
"2248",25,63,894.5,0,0
"2249",25,64,901.4,0,0
"2250",25,65,941.9,0,0
"2251",25,66,825.9,0,0
"2252",25,67,1011.3,0,0
"2253",25,68,1003.3,0,0
"2254",25,69,886.8,0,0
"2255",25,70,897.3,0,0
"2256",25,71,931.1,0,0
"2257",25,72,941.9,0,0
"2258",25,73,869.5,0,0
"2259",25,74,977.8,0,0
"2260",25,75,972.6,0,0
"2261",25,76,945.7,0,0
"2262",25,77,978,0,0
"2263",25,78,955.5,0,0
"2264",25,79,985.5,0,0
"2265",25,80,988.8,0,0
"2266",25,81,1015.2,0,0
"2267",25,82,1011,0,0
"2268",25,83,977.8,0,0
"2269",25,84,991.5,0,0
"2270",25,85,1017.8,0,0
"2271",25,86,987.2,0,0
"2272",25,87,1041.8,0,0
"2273",25,88,1054.6,0,0
"2274",25,89,1083.3,0,0
"2275",25,90,1080.5,0,0
"2276",26,0,526.1,0,1
"2277",26,1,499.6,0,1
"2278",26,2,500.5,0,1
"2279",26,3,568,0,1
"2280",26,4,508.7,0,1
"2281",26,5,566.9,0,1
"2282",26,6,532,0,1
"2283",26,7,552.9,0,1
"2284",26,8,535.1,0,1
"2285",26,9,603.2,0,1
"2286",26,10,572.1,0,1
"2287",26,11,567.8,0,1
"2288",26,12,539.2,0,1
"2289",26,13,599.4,0,1
"2290",26,14,583.5,0,1
"2291",26,15,646.1,0,1
"2292",26,16,625.2,0,1
"2293",26,17,603.2,0,1
"2294",26,18,600.2,0,1
"2295",26,19,624.7,0,1
"2296",26,20,604.4,0,1
"2297",26,21,616.9,0,1
"2298",26,22,615.8,0,1
"2299",26,23,600.9,0,1
"2300",26,24,627.7,0,1
"2301",26,25,681.4,0,1
"2302",26,26,654.8,0,1
"2303",26,27,643.9,0,1
"2304",26,28,615.6,0,1
"2305",26,29,631,0,1
"2306",26,30,671,0,1
"2307",26,31,663.8,0,1
"2308",26,32,646.7,0,1
"2309",26,33,683.6,0,1
"2310",26,34,653.3,0,1
"2311",26,35,688.5,0,1
"2312",26,36,664.3,0,1
"2313",26,37,647.9,0,1
"2314",26,38,723.2,0,1
"2315",26,39,702.7,0,1
"2316",26,40,712.7,0,1
"2317",26,41,724,0,1
"2318",26,42,695.3,0,1
"2319",26,43,655.6,0,1
"2320",26,44,711.5,0,1
"2321",26,45,682.1,0,1
"2322",26,46,767.5,0,1
"2323",26,47,731.7,0,1
"2324",26,48,767.6,0,1
"2325",26,49,738.3,0,1
"2326",26,50,781.7,0,1
"2327",26,51,759.6,0,1
"2328",26,52,779.2,0,1
"2329",26,53,701.6,0,1
"2330",26,54,765.6,0,1
"2331",26,55,860,0,1
"2332",26,56,746.5,0,1
"2333",26,57,757.3,0,1
"2334",26,58,827,0,1
"2335",26,59,783.3,0,1
"2336",26,60,803.8,0,1
"2337",26,61,782.7,0,1
"2338",26,62,757.2,0,1
"2339",26,63,774.9,0,1
"2340",26,64,810.2,0,1
"2341",26,65,841.2,0,1
"2342",26,66,851.6,0,1
"2343",26,67,807.8,0,1
"2344",26,68,822.6,0,1
"2345",26,69,794.5,0,1
"2346",26,70,802.6,0,1
"2347",26,71,848.3,0,1
"2348",26,72,875.2,0,1
"2349",26,73,924.6,0,1
"2350",26,74,868.5,0,1
"2351",26,75,861.5,0,1
"2352",26,76,918.1,0,1
"2353",26,77,909.2,0,1
"2354",26,78,904.5,0,1
"2355",26,79,923.7,0,1
"2356",26,80,899.2,0,1
"2357",26,81,906.5,0,1
"2358",26,82,891.5,0,1
"2359",26,83,992.3,0,1
"2360",26,84,909.9,0,1
"2361",26,85,922,0,1
"2362",26,86,975.5,0,1
"2363",26,87,957.5,0,1
"2364",26,88,893.3,0,1
"2365",26,89,883.1,0,1
"2366",26,90,916,0,1
"2367",27,0,487.2,0,1
"2368",27,1,481.7,0,1
"2369",27,2,492.7,0,1
"2370",27,3,474.9,0,1
"2371",27,4,495.3,0,1
"2372",27,5,540.1,0,1
"2373",27,6,455.1,0,1
"2374",27,7,545.8,0,1
"2375",27,8,488.6,0,1
"2376",27,9,540.7,0,1
"2377",27,10,564.1,0,1
"2378",27,11,502.6,0,1
"2379",27,12,536.1,0,1
"2380",27,13,559.7,0,1
"2381",27,14,536.3,0,1
"2382",27,15,526.8,0,1
"2383",27,16,581.4,0,1
"2384",27,17,523.9,0,1
"2385",27,18,641.9,0,1
"2386",27,19,587.5,0,1
"2387",27,20,564.9,0,1
"2388",27,21,555.8,0,1
"2389",27,22,583.2,0,1
"2390",27,23,545.6,0,1
"2391",27,24,542.2,0,1
"2392",27,25,539.1,0,1
"2393",27,26,562.1,0,1
"2394",27,27,594.7,0,1
"2395",27,28,620.9,0,1
"2396",27,29,603,0,1
"2397",27,30,641.3,0,1
"2398",27,31,645.8,0,1
"2399",27,32,569.1,0,1
"2400",27,33,615.7,0,1
"2401",27,34,640.3,0,1
"2402",27,35,582.5,0,1
"2403",27,36,599,0,1
"2404",27,37,693.7,0,1
"2405",27,38,605.7,0,1
"2406",27,39,612.8,0,1
"2407",27,40,651.4,0,1
"2408",27,41,651.2,0,1
"2409",27,42,633,0,1
"2410",27,43,710.2,0,1
"2411",27,44,654.3,0,1
"2412",27,45,657.1,0,1
"2413",27,46,658.6,0,1
"2414",27,47,629.5,0,1
"2415",27,48,649.6,0,1
"2416",27,49,654,0,1
"2417",27,50,702.6,0,1
"2418",27,51,635.1,0,1
"2419",27,52,734.7,0,1
"2420",27,53,700.1,0,1
"2421",27,54,688.3,0,1
"2422",27,55,604.6,0,1
"2423",27,56,741.7,0,1
"2424",27,57,696,0,1
"2425",27,58,717.1,0,1
"2426",27,59,783.4,0,1
"2427",27,60,692.2,0,1
"2428",27,61,778.4,0,1
"2429",27,62,782.2,0,1
"2430",27,63,748.3,0,1
"2431",27,64,751.1,0,1
"2432",27,65,693.6,0,1
"2433",27,66,745.1,0,1
"2434",27,67,776.4,0,1
"2435",27,68,696.9,0,1
"2436",27,69,776.1,0,1
"2437",27,70,738.4,0,1
"2438",27,71,758.5,0,1
"2439",27,72,796,0,1
"2440",27,73,757.2,0,1
"2441",27,74,721.4,0,1
"2442",27,75,829.2,0,1
"2443",27,76,789.8,0,1
"2444",27,77,758.1,0,1
"2445",27,78,847.8,0,1
"2446",27,79,821.1,0,1
"2447",27,80,764.9,0,1
"2448",27,81,829.3,0,1
"2449",27,82,821.6,0,1
"2450",27,83,814.7,0,1
"2451",27,84,810.1,0,1
"2452",27,85,812.2,0,1
"2453",27,86,752.3,0,1
"2454",27,87,823.5,0,1
"2455",27,88,844.9,0,1
"2456",27,89,857.6,0,1
"2457",27,90,811.6,0,1
"2458",28,0,486.3,0,1
"2459",28,1,527.5,0,1
"2460",28,2,482.6,0,1
"2461",28,3,491.1,0,1
"2462",28,4,491.3,0,1
"2463",28,5,510.7,0,1
"2464",28,6,488.4,0,1
"2465",28,7,482.4,0,1
"2466",28,8,540,0,1
"2467",28,9,510.9,0,1
"2468",28,10,493.5,0,1
"2469",28,11,517,0,1
"2470",28,12,537.8,0,1
"2471",28,13,516.9,0,1
"2472",28,14,578,0,1
"2473",28,15,519,0,1
"2474",28,16,585.3,0,1
"2475",28,17,538.7,0,1
"2476",28,18,562.7,0,1
"2477",28,19,502.8,0,1
"2478",28,20,569.6,0,1
"2479",28,21,555.7,0,1
"2480",28,22,572.6,0,1
"2481",28,23,578.5,0,1
"2482",28,24,588.8,0,1
"2483",28,25,548.6,0,1
"2484",28,26,596.7,0,1
"2485",28,27,639.3,0,1
"2486",28,28,631.4,0,1
"2487",28,29,581.4,0,1
"2488",28,30,583.7,0,1
"2489",28,31,554.9,0,1
"2490",28,32,567.2,0,1
"2491",28,33,653.3,0,1
"2492",28,34,576.8,0,1
"2493",28,35,611.6,0,1
"2494",28,36,649.3,0,1
"2495",28,37,700.8,0,1
"2496",28,38,647.3,0,1
"2497",28,39,682.7,0,1
"2498",28,40,640.8,0,1
"2499",28,41,709.9,0,1
"2500",28,42,690.1,0,1
"2501",28,43,694.9,0,1
"2502",28,44,666.3,0,1
"2503",28,45,681.5,0,1
"2504",28,46,661,0,1
"2505",28,47,631,0,1
"2506",28,48,717.9,0,1
"2507",28,49,718.6,0,1
"2508",28,50,733.3,0,1
"2509",28,51,733.7,0,1
"2510",28,52,795.2,0,1
"2511",28,53,798.5,0,1
"2512",28,54,770.9,0,1
"2513",28,55,758.4,0,1
"2514",28,56,793.1,0,1
"2515",28,57,771.9,0,1
"2516",28,58,832.8,0,1
"2517",28,59,765.4,0,1
"2518",28,60,758.6,0,1
"2519",28,61,817.6,0,1
"2520",28,62,812.8,0,1
"2521",28,63,770.9,0,1
"2522",28,64,819.8,0,1
"2523",28,65,810.3,0,1
"2524",28,66,874.3,0,1
"2525",28,67,844,0,1
"2526",28,68,833.8,0,1
"2527",28,69,768.7,0,1
"2528",28,70,833.6,0,1
"2529",28,71,807,0,1
"2530",28,72,821.9,0,1
"2531",28,73,783.4,0,1
"2532",28,74,858.9,0,1
"2533",28,75,829.4,0,1
"2534",28,76,845.2,0,1
"2535",28,77,870.4,0,1
"2536",28,78,854,0,1
"2537",28,79,906.8,0,1
"2538",28,80,913,0,1
"2539",28,81,892.4,0,1
"2540",28,82,924.8,0,1
"2541",28,83,915.4,0,1
"2542",28,84,995.1,0,1
"2543",28,85,1047.6,0,1
"2544",28,86,1023.5,0,1
"2545",28,87,1028.2,0,1
"2546",28,88,947.5,0,1
"2547",28,89,853,0,1
"2548",28,90,963.2,0,1
"2549",29,0,545,0,1
"2550",29,1,555.6,0,1
"2551",29,2,609,0,1
"2552",29,3,551.4,0,1
"2553",29,4,564.5,0,1
"2554",29,5,593,0,1
"2555",29,6,532,0,1
"2556",29,7,623.7,0,1
"2557",29,8,558.4,0,1
"2558",29,9,577.9,0,1
"2559",29,10,613.8,0,1
"2560",29,11,541.1,0,1
"2561",29,12,579.3,0,1
"2562",29,13,601.3,0,1
"2563",29,14,588,0,1
"2564",29,15,545.1,0,1
"2565",29,16,582.9,0,1
"2566",29,17,618.5,0,1
"2567",29,18,604.7,0,1
"2568",29,19,635.2,0,1
"2569",29,20,610.5,0,1
"2570",29,21,629.6,0,1
"2571",29,22,598.5,0,1
"2572",29,23,645.4,0,1
"2573",29,24,698.6,0,1
"2574",29,25,596.7,0,1
"2575",29,26,646.4,0,1
"2576",29,27,635.6,0,1
"2577",29,28,615.7,0,1
"2578",29,29,659.9,0,1
"2579",29,30,706.9,0,1
"2580",29,31,685.7,0,1
"2581",29,32,696.4,0,1
"2582",29,33,685.4,0,1
"2583",29,34,666.7,0,1
"2584",29,35,672.3,0,1
"2585",29,36,664.9,0,1
"2586",29,37,674.8,0,1
"2587",29,38,749.6,0,1
"2588",29,39,668.2,0,1
"2589",29,40,711.9,0,1
"2590",29,41,723.4,0,1
"2591",29,42,711.9,0,1
"2592",29,43,678.1,0,1
"2593",29,44,726.8,0,1
"2594",29,45,714.4,0,1
"2595",29,46,699.2,0,1
"2596",29,47,749.4,0,1
"2597",29,48,743,0,1
"2598",29,49,754.9,0,1
"2599",29,50,774.6,0,1
"2600",29,51,742.5,0,1
"2601",29,52,726.6,0,1
"2602",29,53,763.6,0,1
"2603",29,54,794.5,0,1
"2604",29,55,833.8,0,1
"2605",29,56,765.7,0,1
"2606",29,57,768.1,0,1
"2607",29,58,760.2,0,1
"2608",29,59,860.4,0,1
"2609",29,60,850.8,0,1
"2610",29,61,870,0,1
"2611",29,62,829.2,0,1
"2612",29,63,857.9,0,1
"2613",29,64,843.4,0,1
"2614",29,65,798,0,1
"2615",29,66,845,0,1
"2616",29,67,815.7,0,1
"2617",29,68,884.5,0,1
"2618",29,69,846.7,0,1
"2619",29,70,873.5,0,1
"2620",29,71,888.2,0,1
"2621",29,72,861.6,0,1
"2622",29,73,849.5,0,1
"2623",29,74,891.8,0,1
"2624",29,75,908.8,0,1
"2625",29,76,931.2,0,1
"2626",29,77,873.9,0,1
"2627",29,78,876.1,0,1
"2628",29,79,917.4,0,1
"2629",29,80,923.6,0,1
"2630",29,81,820.9,0,1
"2631",29,82,927.2,0,1
"2632",29,83,928,0,1
"2633",29,84,984.9,0,1
"2634",29,85,898.5,0,1
"2635",29,86,943.4,0,1
"2636",29,87,970.8,0,1
"2637",29,88,1016.5,0,1
"2638",29,89,955.8,0,1
"2639",29,90,931.5,0,1
"2640",30,0,520.4,0,0
"2641",30,1,537.7,0,0
"2642",30,2,512.6,0,0
"2643",30,3,498.6,0,0
"2644",30,4,480.8,0,0
"2645",30,5,523.5,0,0
"2646",30,6,528.5,0,0
"2647",30,7,492,0,0
"2648",30,8,549.1,0,0
"2649",30,9,487,0,0
"2650",30,10,559.1,0,0
"2651",30,11,551.3,0,0
"2652",30,12,548.5,0,0
"2653",30,13,502.6,0,0
"2654",30,14,514.5,0,0
"2655",30,15,619.6,0,0
"2656",30,16,526.5,0,0
"2657",30,17,592.5,0,0
"2658",30,18,552.3,0,0
"2659",30,19,605.7,0,0
"2660",30,20,549.1,0,0
"2661",30,21,546.5,0,0
"2662",30,22,569.7,0,0
"2663",30,23,554.2,0,0
"2664",30,24,670,0,0
"2665",30,25,590.1,0,0
"2666",30,26,596.1,0,0
"2667",30,27,616.1,0,0
"2668",30,28,627.3,0,0
"2669",30,29,665.4,0,0
"2670",30,30,624.3,0,0
"2671",30,31,621.5,0,0
"2672",30,32,605.7,0,0
"2673",30,33,614.4,0,0
"2674",30,34,607.9,0,0
"2675",30,35,681.4,0,0
"2676",30,36,636.3,0,0
"2677",30,37,631.1,0,0
"2678",30,38,622.1,0,0
"2679",30,39,570.2,0,0
"2680",30,40,655.1,0,0
"2681",30,41,631.1,0,0
"2682",30,42,678,0,0
"2683",30,43,662.7,0,0
"2684",30,44,714.6,0,0
"2685",30,45,679.3,0,0
"2686",30,46,654.2,0,0
"2687",30,47,681,0,0
"2688",30,48,696,0,0
"2689",30,49,709.3,0,0
"2690",30,50,716.3,0,0
"2691",30,51,688.7,0,0
"2692",30,52,668.3,0,0
"2693",30,53,679.7,0,0
"2694",30,54,730.5,0,0
"2695",30,55,719.9,0,0
"2696",30,56,717.7,0,0
"2697",30,57,698.3,0,0
"2698",30,58,758,0,0
"2699",30,59,728,0,0
"2700",30,60,778.2,0,0
"2701",30,61,726.9,0,0
"2702",30,62,680.4,0,0
"2703",30,63,769.2,0,0
